Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
E67b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07091252,41.81315139,3525.857,0.276,0.242,0.516,0.367,2.134,m,SINGLE,2022-08-18 10:59:28.9 UTC+06:00,2022-08-18 10:59:38.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E68b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07095659,41.81312684,3525.834,0.263,0.234,0.569,0.352,2.134,m,SINGLE,2022-08-18 10:59:50.9 UTC+06:00,2022-08-18 11:00:00.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E69b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07099972,41.81310188,3525.214,0.262,0.274,0.598,0.379,2.134,m,SINGLE,2022-08-18 11:00:17.9 UTC+06:00,2022-08-18 11:00:28.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E70b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07105645,41.81307499,3525.238,0.346,0.260,0.557,0.433,2.134,m,SINGLE,2022-08-18 11:00:41.9 UTC+06:00,2022-08-18 11:00:52.9 UTC+06:00,12,1.1,,,,,,,,Global CS
E71b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07111179,41.81305099,3525.773,0.305,0.269,0.531,0.407,2.134,m,SINGLE,2022-08-18 11:01:06.9 UTC+06:00,2022-08-18 11:01:16.9 UTC+06:00,11,1.1,,,,,,,,Global CS
E72b,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07116359,41.81302891,3526.493,0.256,0.218,0.504,0.336,2.134,m,SINGLE,2022-08-18 11:01:33.9 UTC+06:00,2022-08-18 11:01:43.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E73,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07119589,41.81300926,3525.237,0.266,0.256,0.572,0.369,2.134,m,SINGLE,2022-08-18 11:02:06.9 UTC+06:00,2022-08-18 11:02:16.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E74,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07124217,41.81298200,3524.668,0.276,0.232,0.558,0.360,2.134,m,SINGLE,2022-08-18 11:02:33.2 UTC+06:00,2022-08-18 11:02:43.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E75,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07128775,41.81296302,3524.795,0.309,0.211,0.520,0.374,2.134,m,SINGLE,2022-08-18 11:02:56.9 UTC+06:00,2022-08-18 11:03:06.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E76,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07133594,41.81293896,3524.793,0.292,0.244,0.550,0.380,2.134,m,SINGLE,2022-08-18 11:03:20.9 UTC+06:00,2022-08-18 11:03:30.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E77,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07138939,41.81290515,3524.198,0.300,0.270,0.532,0.403,2.134,m,SINGLE,2022-08-18 11:03:43.9 UTC+06:00,2022-08-18 11:03:53.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E78,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07143809,41.81288168,3524.404,0.301,0.216,0.513,0.370,2.134,m,SINGLE,2022-08-18 11:04:05.9 UTC+06:00,2022-08-18 11:04:16.9 UTC+06:00,12,1.0,,,,,,,,Global CS
E79,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07148728,41.81286149,3524.534,0.320,0.214,0.496,0.385,2.134,m,SINGLE,2022-08-18 11:04:31.9 UTC+06:00,2022-08-18 11:04:41.9 UTC+06:00,11,1.0,,,,,,,,Global CS
E80,,,,"second day of measurements, profile reisntalled, GPS remeasured",78.07154218,41.81282902,3524.117,0.270,0.230,0.530,0.355,2.134,m,SINGLE,2022-08-18 11:04:57.9 UTC+06:00,2022-08-18 11:05:08.9 UTC+06:00,12,1.0,,,,,,,,Global CS
